2026-02-04 11:23:06 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-09 03:07:04 | advanced_security | INFO | Advanced Security System initialized
2026-02-09 03:07:04 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-09 03:07:04 | fast_response | INFO | Fast Response System initialized
2026-02-09 03:07:04 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-09 03:07:04 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-09 03:07:04 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-09 03:07:04 | ui.tray | INFO | Tray icon initialized
2026-02-09 03:07:05 | main | INFO | Agent başlatılıyor...
2026-02-09 03:07:05 | agent | INFO | Agent başlatılıyor...
2026-02-09 03:07:05 | llm | INFO | Model llama3.1:8b hazır
2026-02-09 03:07:05 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-09 03:07:05 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-09 03:07:05 | context_intelligence | INFO | Context Intelligence Engine initialized
2026-02-09 03:07:05 | agent_loop | INFO | Learning, speed, and context intelligence initialized in agent loop
2026-02-09 03:07:05 | agent | INFO | Temel motorlar hazır
2026-02-09 03:07:05 | tool_health | INFO | Initializing tool health checks...
2026-02-09 03:07:09 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-09 03:07:15 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-09 03:07:15 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-09 03:07:15 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-09 03:07:15 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-09 03:07:15 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-09 03:07:15 | tool_health | INFO | Tool health check initialization complete
2026-02-09 03:07:15 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-09 03:07:15 | main | INFO | 🔧 Proactive Scheduler başlatılıyor...
2026-02-09 03:07:15 | proactive_scheduler | INFO | ProactiveScheduler initialized
2026-02-09 03:07:15 | proactive_scheduler | INFO |  Scheduler started
2026-02-09 03:07:15 | main | INFO | 📅 Morning briefing zamanlanıyor...
2026-02-09 03:07:15 | main | ERROR | Proactive scheduler başlatılamadı: This Job cannot be serialized since the reference to its callable (<function schedule_morning_briefing.<locals>.briefing_wrapper at 0x1325fe770>) could not be determined. Consider giving a textual reference (module:function name) instead.
2026-02-09 03:07:15 | main | INFO | Telegram uygulama döngüsü başlatılıyor...
2026-02-09 03:07:15 | main | INFO | Wiqo Background Engine hazır.
2026-02-09 03:07:15 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 03:07:15 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-09 03:07:15 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-09 03:07:15 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-09 03:07:15 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-09 03:07:15 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-09 03:07:16 | telegram.ext.Application | INFO | Application started
2026-02-09 03:07:21 | telegram | INFO | [8433815573] Osman Emre: selam...
2026-02-09 03:07:22 | agent | INFO | İşleniyor: selam...
2026-02-09 03:07:22 | fast_response | INFO | Fast response: greeting in 0.4ms
2026-02-09 03:07:22 | agent | INFO | Fast response: 0.4ms
2026-02-09 03:07:26 | telegram | INFO | [8433815573] Osman Emre: sesi kıs...
2026-02-09 03:07:26 | agent | INFO | İşleniyor: sesi kıs...
2026-02-09 03:07:26 | agent | INFO | Intent: command (requires_llm=False)
2026-02-09 03:07:27 | llm | INFO | Model llama3.1:8b hazır
2026-02-09 03:07:27 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-09 03:07:27 | task_engine | INFO | [TaskEngine] Processing: sesi kıs...
2026-02-09 03:07:27 | task_engine | INFO | Cognitive Bypass: Direct-Route active for set_volume
2026-02-09 03:07:27 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-09 03:07:27 | task_executor | INFO | Executing set_volume with params: {'mute': True}
2026-02-09 03:07:27 | task_executor | INFO | Task set_volume completed in 0.18s
2026-02-09 03:07:44 | telegram | INFO | [8433815573] Osman Emre: yapay zeka hakkında detaylı araştırma yap...
2026-02-09 03:07:44 | agent | INFO | İşleniyor: yapay zeka hakkında detaylı araştırma yap...
2026-02-09 03:07:44 | agent | INFO | Intent: research (requires_llm=True)
2026-02-09 03:07:44 | task_engine | INFO | [TaskEngine] Processing: yapay zeka hakkında detaylı araştırma yap...
2026-02-09 03:07:44 | task_engine | INFO | Cognitive Bypass: Direct-Route active for advanced_research
2026-02-09 03:07:44 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-09 03:07:45 | task_executor | INFO | Executing advanced_research with params: {'app_name': 'Yap', 'topic': 'detaylı'}
2026-02-09 03:07:45 | task_executor | ERROR | Task advanced_research execution error: advanced_research() got an unexpected keyword argument 'app_name'
2026-02-09 03:15:53 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 03:15:53 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-09 03:15:53 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-09 03:15:53 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-09 03:15:53 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-09 03:15:53 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-09 03:15:53 | notifications | INFO | Smart Notification System initialized
2026-02-09 03:15:53 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-09 03:15:53 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-09 03:15:53 | advanced_security | INFO | Advanced Security System initialized
2026-02-09 03:15:53 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-09 03:15:53 | fast_response | INFO | Fast Response System initialized
2026-02-09 03:15:53 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-09 03:15:53 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-09 03:15:53 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-09 03:15:53 | ui.tray | INFO | Tray icon initialized
2026-02-09 03:15:53 | main | INFO | Agent başlatılıyor...
2026-02-09 03:15:53 | agent | INFO | Agent başlatılıyor...
2026-02-09 03:15:53 | llm | INFO | Model llama3.1:8b hazır
2026-02-09 03:15:53 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-09 03:15:53 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-09 03:15:53 | context_intelligence | INFO | Context Intelligence Engine initialized
2026-02-09 03:15:53 | agent_loop | INFO | Learning, speed, and context intelligence initialized in agent loop
2026-02-09 03:15:53 | agent | INFO | Temel motorlar hazır
2026-02-09 03:15:53 | tool_health | INFO | Initializing tool health checks...
2026-02-09 03:15:57 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-09 03:16:01 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-09 03:16:01 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-09 03:16:01 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-09 03:16:01 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-09 03:16:01 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-09 03:16:01 | tool_health | INFO | Tool health check initialization complete
2026-02-09 03:16:01 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-09 03:16:01 | main | INFO | 🔧 Proactive Scheduler başlatılıyor...
2026-02-09 03:16:01 | proactive_scheduler | INFO | ProactiveScheduler initialized
2026-02-09 03:16:01 | proactive_scheduler | INFO |  Scheduler started
2026-02-09 03:16:01 | main | INFO | 📅 Morning briefing zamanlanıyor...
2026-02-09 03:16:01 | main | ERROR | Proactive scheduler başlatılamadı: This Job cannot be serialized since the reference to its callable (<function schedule_morning_briefing.<locals>.briefing_wrapper at 0x1303fe6c0>) could not be determined. Consider giving a textual reference (module:function name) instead.
2026-02-09 03:16:01 | main | INFO | Telegram uygulama döngüsü başlatılıyor...
2026-02-09 03:16:01 | main | INFO | Wiqo Background Engine hazır.
2026-02-09 03:16:01 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 03:16:01 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-09 03:16:01 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-09 03:16:01 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-09 03:16:01 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-09 03:16:01 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-09 03:16:01 | telegram.ext.Application | INFO | Application started
2026-02-09 03:30:13 | telegram | INFO | [8433815573] Osman Emre: selam...
2026-02-09 03:30:14 | agent | INFO | İşleniyor: selam...
2026-02-09 03:30:14 | fast_response | INFO | Fast response: greeting in 4.3ms
2026-02-09 03:30:14 | agent | INFO | Fast response: 4.3ms
2026-02-09 03:30:18 | telegram | INFO | [8433815573] Osman Emre: yapay zeka hakkında detaylı araştırma yap...
2026-02-09 03:30:18 | agent | INFO | İşleniyor: yapay zeka hakkında detaylı araştırma yap...
2026-02-09 03:30:18 | agent | INFO | Intent: research (requires_llm=True)
2026-02-09 03:30:18 | llm | INFO | Model llama3.1:8b hazır
2026-02-09 03:30:18 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-09 03:30:18 | task_engine | INFO | [TaskEngine] Processing: yapay zeka hakkında detaylı araştırma yap...
2026-02-09 03:30:18 | task_engine | INFO | Cognitive Bypass: Direct-Route active for advanced_research
2026-02-09 03:30:18 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-09 03:30:19 | task_executor | INFO | Executing advanced_research with params: {'topic': 'yapay zeka'}
2026-02-09 03:30:19 | advanced_research | INFO | Araştırma başlatıldı: yapay zeka (standard)
2026-02-09 03:30:20 | web.search | INFO | Search 'yapay zeka': found 6 results
2026-02-09 03:30:21 | web.scraper | INFO | Extracted 26 chars from https://gemini.google.com/?hl=tr
2026-02-09 03:30:23 | web.scraper | INFO | Extracted 9630 chars from https://gemini.google/tr/about/?hl=tr
2026-02-09 03:30:24 | web.scraper | INFO | Extracted 2568 chars from https://yandex.com.tr/yazeka
2026-02-09 03:30:27 | web.scraper | INFO | Extracted 0 chars from https://webfellas.com.tr/15-ucretsiz-yapay-zeka-uygulamasi-2025te-en-cok-kullanilan-araclar/
2026-02-09 03:30:28 | web.scraper | INFO | Extracted 122074 chars from https://ikas.com/tr/blog/yapay-zeka-uygulamalari
2026-02-09 03:30:29 | advanced_report | INFO | LLM client initialized for report generation
2026-02-09 03:30:30 | advanced_report | INFO | Word document created: /Users/emrekoca/Desktop/Research Reports/yapay_zeka_20260209_033030.docx
2026-02-09 03:30:30 | advanced_report | INFO | Professional report generated: /Users/emrekoca/Desktop/Research Reports/yapay_zeka_20260209_033030.docx (docx)
2026-02-09 03:30:30 | advanced_research | INFO | Profesyonel rapor oluşturuldu: /Users/emrekoca/Desktop/Research Reports/yapay_zeka_20260209_033030.docx
2026-02-09 03:30:30 | advanced_research | INFO | Rapor metrikleri - Kapsam: 60%, Güvenilirlik: 67%, Bütünlük: 27%
2026-02-09 03:30:30 | advanced_research | INFO | Araştırma tamamlandı: yapay zeka - 6 kaynak, 1 rapor
2026-02-09 03:30:30 | task_executor | INFO | Task advanced_research completed in 10.51s
2026-02-09 03:32:25 | telegram | INFO | [8433815573] Osman Emre: hz. muhammed hakkında araştırma yap...
2026-02-09 03:32:25 | agent | INFO | İşleniyor: hz. muhammed hakkında araştırma yap...
2026-02-09 03:32:25 | agent | INFO | Intent: research (requires_llm=True)
2026-02-09 03:32:25 | task_engine | INFO | [TaskEngine] Processing: hz. muhammed hakkında araştırma yap...
2026-02-09 03:32:25 | task_engine | INFO | Cognitive Bypass: Direct-Route active for advanced_research
2026-02-09 03:32:25 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-09 03:32:25 | task_executor | INFO | Executing advanced_research with params: {'topic': 'hz. muhammed'}
2026-02-09 03:32:25 | advanced_research | INFO | Araştırma başlatıldı: hz. muhammed (standard)
2026-02-09 03:32:26 | web.search | INFO | Search 'hz. muhammed': found 6 results
2026-02-09 03:32:28 | web.scraper | INFO | Extracted 30549 chars from https://www.islamveihsan.com/hz-muhammed-s-a-v-kimdir.html
2026-02-09 03:32:30 | web.scraper | INFO | Extracted 500857 chars from https://islamansiklopedisi.org.tr/muhammed
2026-02-09 03:32:31 | web.scraper | INFO | Extracted 9484 chars from https://www.namazzamani.net/turkce/peygamberimiz-hz-muhammed-sav-kimdir-hz-muhammedin-hayati.htm
2026-02-09 03:32:32 | web.scraper | INFO | Extracted 53252 chars from https://www.hzmuhammedinhayati.gen.tr/hz-muhammedin-kisaca-hayati.html
2026-02-09 03:32:33 | web.scraper | INFO | Extracted 14241 chars from https://sorularlaislamiyet.com/peygamber-efendimiz-hz-muhammedin-asv-kronolojik-hayati-kisaca-nasildir
2026-02-09 03:32:33 | advanced_report | INFO | LLM client initialized for report generation
2026-02-09 03:32:35 | advanced_report | INFO | Word document created: /Users/emrekoca/Desktop/Research Reports/hz._muhammed_20260209_033235.docx
2026-02-09 03:32:35 | advanced_report | INFO | Professional report generated: /Users/emrekoca/Desktop/Research Reports/hz._muhammed_20260209_033235.docx (docx)
2026-02-09 03:32:37 | advanced_research | INFO | Profesyonel rapor oluşturuldu: /Users/emrekoca/Desktop/Research Reports/hz._muhammed_20260209_033235.docx
2026-02-09 03:32:37 | advanced_research | INFO | Rapor metrikleri - Kapsam: 60%, Güvenilirlik: 69%, Bütünlük: 40%
2026-02-09 03:32:37 | advanced_research | INFO | Araştırma tamamlandı: hz. muhammed - 6 kaynak, 1 rapor
2026-02-09 03:32:37 | task_executor | INFO | Task advanced_research completed in 11.36s
2026-02-09 03:46:04 | fuzzy_intent | INFO | FuzzyIntentMatcher initialized: 72 tools, 353 triggers
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'bi ss atsana' -> take_screenshot (conf=1.00, trigger='ss al', time=0.5ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'abi sesi bi kıs ya' -> set_volume (conf=1.00, trigger='sesi kıs', time=0.3ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'şu dosyaları göster bakayım' -> list_files (conf=1.00, trigger='dosyaları göster', time=0.3ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'chrome kapat' -> close_app (conf=0.80, trigger='kapat', time=0.3ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'ne çalışıyor şu an' -> get_running_apps (conf=0.90, trigger='ne çalışıyor', time=0.3ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'internette şunu ara: yapay zeka' -> web_search (conf=0.83, trigger='internette ara', time=0.3ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'mail gelmiş mi' -> get_unread_emails (conf=0.63, trigger='mail gelmiş mi', time=0.3ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'hatırlatıcı ekle yarın toplantı' -> create_reminder (conf=0.83, trigger='hatırlatıcı ekle', time=0.4ms)
2026-02-09 03:46:04 | fuzzy_intent | INFO | Fuzzy match: 'python kodu çalıştır: print("hello")' -> execute_python_code (conf=0.84, trigger='python kodu çalıştır', time=0.4ms)
